"mni_no","case_no","booking_no","arresting_agency","booking_date","release_date","bail_type","bail_amt"
"000605482","10CR01669",10008890,OVERLAND PARK P.D.,2010-07-13 00:00:00,2010-07-14 00:00:00,SUR,3500.00
"000605483","10CR01666",10008891,OVERLAND PARK P.D.,2010-07-13 00:00:00,2011-07-10 00:00:00,,
"000297566","09CR03145",10008893,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-13 00:00:00,2010-07-16 00:00:00,PR,250.00
"000605492","10CR01686",10008902,GARDNER P.D.,2010-07-14 00:00:00,2010-07-15 00:00:00,PR,2500.00
"000080971","10CR01610",10008908,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-14 00:00:00,2010-07-17 00:00:00,SUR,3500.00
"000504513","10CR01644",10008909,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-14 00:00:00,2010-07-29 00:00:00,SUR,1500.00
"000293571","10DV00862",10008911,OLATHE P.D.,2010-07-14 00:00:00,2010-07-16 00:00:00,SUR,5000.00
"000605600","10DV00857",10008925,SHAWNEE P.D.,2010-07-14 00:00:00,2010-07-15 00:00:00,PR,1500.00
"000520441","10DV00860",10008932,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-14 00:00:00,2011-01-02 00:00:00,,
"000605602","10CR01685",10008937,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-15 00:00:00,2010-07-15 00:00:00,ORCD,2500.00
"000088450","10DV00861",10008943,OVERLAND PARK P.D.,2010-07-15 00:00:00,2010-07-15 00:00:00,PR,2000.00
"000554058","10DV00819",10008947,OVERLAND PARK P.D.,2010-07-15 00:00:00,2010-07-15 00:00:00,SUR,5000.00
"000587981","10CR01645",10008964,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-15 00:00:00,2010-07-16 00:00:00,SUR,5000.00
"000582558","10CR01205",10008965,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-15 00:00:00,2010-07-15 00:00:00,SUR,1500.00
"000269096","10CR01643",10008969,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-15 00:00:00,2010-07-22 00:00:00,SUR,1500.00
"000530863","10DV00864",10008972,OVERLAND PARK P.D.,2010-07-15 00:00:00,2010-07-16 00:00:00,SUR,1000.00
"000483266","10CR01700",10008974,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-15 00:00:00,2011-01-09 00:00:00,,
"000595081","10CR01673",10008977,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-15 00:00:00,2010-07-15 00:00:00,PR,2500.00
"000513368","10CR01687",10008991,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-07-23 00:00:00,PR,7500.00
"000436519","10DV00865",10008998,OLATHE P.D.,2010-07-16 00:00:00,2010-07-17 00:00:00,SUR,2500.00
"000441496","10CR01125",10009000,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-07-16 00:00:00,SUR,10000.00
"000201098","10CR01694",10009005,GARDNER P.D.,2010-07-16 00:00:00,2011-09-08 00:00:00,,
"000602375","10CR01518",10009008,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-07-16 00:00:00,SUR,3500.00
"000590725","10DV00858",10009012,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-07-16 00:00:00,SUR,2500.00
"000605738","10CR01709",10009019,OVERLAND PARK P.D.,2010-07-16 00:00:00,2010-07-17 00:00:00,SUR,10000.00
"000580955","10CR01708",10009022,OVERLAND PARK P.D.,2010-07-16 00:00:00,2010-07-19 00:00:00,SUR,10000.00
"000090863","08CR01580",10009023,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-07-16 00:00:00,SUR,2500.00
"000111617","10CR02043",10009027,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2011-03-09 00:00:00,SUR,7500.00
"000004281","10DV00793",10009031,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-08-18 00:00:00,PR,1500.00
"000516562","10CR01696",10009036,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-07-19 00:00:00,SUR,7500.00
"000567226","09CR01321",10009041,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-08-04 00:00:00,,
"000023475","10CR01241",10009043,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-07-17 00:00:00,SUR,5000.00
"000605778","10CR01711",10009048,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-07-17 00:00:00,CA,1500.00
"000599219","10CR01203",10009049,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-16 00:00:00,2010-07-17 00:00:00,SUR,2500.00
"000314377","10CR01707",10009056,OVERLAND PARK P.D.,2010-07-16 00:00:00,2010-07-17 00:00:00,SUR,2500.00
"000515952","10DV00869",10009060,OVERLAND PARK P.D.,2010-07-17 00:00:00,2010-08-02 00:00:00,SUR,1000.00
"000463100","10CR01710",10009063,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-17 00:00:00,2010-07-17 00:00:00,SUR,1500.00
"000460346","10CR01654",10009064,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-17 00:00:00,2010-07-20 00:00:00,SUR,10000.00
"000347746","10DV00436",10009074,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-17 00:00:00,2010-07-17 00:00:00,SUR,3500.00
"000428320","10CR02087",10009080,OVERLAND PARK P.D.,2010-07-17 00:00:00,2010-07-19 00:00:00,SUR,5000.00
"000605793","10DV00877",10009081,OLATHE P.D.,2010-07-17 00:00:00,2010-07-19 00:00:00,PR,1500.00
"000084581","10CR01675",10009082,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-17 00:00:00,2010-09-21 00:00:00,,
"000605794","10DV00873",10009083,MISSION P.D.,2010-07-17 00:00:00,2010-09-07 00:00:00,PR,5000.00
"000594234","10DV00875",10009084,OLATHE P.D.,2010-07-17 00:00:00,2010-07-19 00:00:00,SUR,5000.00
"000000014","10CR01713",10009085,OLATHE P.D.,2010-07-17 00:00:00,2010-07-19 00:00:00,PR,2500.00
"000552439","10CR02407",10009091,OLATHE P.D.,2010-07-18 00:00:00,2011-03-28 00:00:00,,
"000605802","10DV00874",10009096,OLATHE P.D.,2010-07-18 00:00:00,2010-07-19 00:00:00,SUR,25000.00
"000529828","10DV00872",10009098,LENEXA P.D.,2010-07-18 00:00:00,2010-10-15 00:00:00,,
"000430572","10CR01722",10009102,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-18 00:00:00,2010-07-20 00:00:00,SUR,15000.00
"000605806","10CR01719",10009105,LENEXA P.D.,2010-07-18 00:00:00,2010-10-26 00:00:00,,
"000605807","10CR01715",10009106,LENEXA P.D.,2010-07-18 00:00:00,2010-07-19 00:00:00,SUR,10000.00
"000605808","10CR01715",10009107,LENEXA P.D.,2010-07-18 00:00:00,2010-07-19 00:00:00,SUR,10000.00
"000605809","10CR01716",10009108,LENEXA P.D.,2010-07-18 00:00:00,2010-07-19 00:00:00,SUR,3500.00
"000605812","10CR01717",10009113,OVERLAND PARK P.D.,2010-07-18 00:00:00,2010-07-19 00:00:00,SUR,5000.00
"000490463","10DV00876",10009117,OLATHE P.D.,2010-07-18 00:00:00,2010-07-19 00:00:00,PR,1500.00
"000438234","09CR02145",10009119,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-18 00:00:00,2010-07-19 00:00:00,PR,1000.00
"000264199","10DV00878",10009120,OVERLAND PARK P.D.,2010-07-18 00:00:00,2010-07-19 00:00:00,PR,1500.00
"000605816","10CR01721",10009121,JOHNSON COUNTY PARK PATROL,2010-07-18 00:00:00,2010-10-15 00:00:00,,
"000095342","10DV00871",10009124,OLATHE P.D.,2010-07-18 00:00:00,2010-07-19 00:00:00,PR,1000.00
"000605818","10DV00870",10009125,OLATHE P.D.,2010-07-18 00:00:00,2010-07-20 00:00:00,GPS,1000.00
"000317804","10CR00497",10009128,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-18 00:00:00,2010-07-19 00:00:00,SUR,10000.00
"000416091","10CR01718",10009131,OLATHE P.D.,2010-07-19 00:00:00,2010-12-22 00:00:00,PR,1000.00
"000470010","10CR01730",10009132,KANSAS HIGHWAY PATROL,2010-07-19 00:00:00,2011-03-24 00:00:00,,
"000590664","10DV00879",10009135,OLATHE P.D.,2010-07-19 00:00:00,2010-07-22 00:00:00,CA,1000.00
"000272113","10CR01720",10009137,MISSION P.D.,2010-07-19 00:00:00,2010-07-19 00:00:00,SUR,5000.00
"000605825","10DV00880",10009142,LEAWOOD P.D.,2010-07-19 00:00:00,2010-07-19 00:00:00,PR,1500.00
"000292057","10CR01680",10009148,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-19 00:00:00,2010-07-20 00:00:00,SUR,7500.00
"000538852","10DV00883",10009150,OLATHE P.D.,2010-07-19 00:00:00,2010-07-21 00:00:00,SUR,3000.00
"000604582","10CR01568",10009152,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-19 00:00:00,2010-07-19 00:00:00,PR,1000.00
"000602995","10CR01691",10009155,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-19 00:00:00,2010-07-19 00:00:00,SUR,5000.00
"000547257","10CR01627",10009157,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-19 00:00:00,2010-11-02 00:00:00,,
"000347240","10CR01445",10009162,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-19 00:00:00,2010-09-30 00:00:00,PR,10000.00
"000379284","10CR01530",10009164,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-19 00:00:00,2011-06-21 00:00:00,,
"000450397","10DV00867",10009173,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-19 00:00:00,2010-07-19 00:00:00,SUR,2500.00
"000568146","10CR01749",10009175,LENEXA P.D.,2010-07-19 00:00:00,2010-08-04 00:00:00,SUR,3000.00
"000420617","10DV00885",10009179,OLATHE P.D.,2010-07-19 00:00:00,2010-07-20 00:00:00,PR,1000.00
"000583496","10CR01731",10009183,OVERLAND PARK P.D.,2010-07-19 00:00:00,2010-08-13 00:00:00,SUR,2500.00
"000605884","10DV00884",10009184,OLATHE P.D.,2010-07-19 00:00:00,2010-07-20 00:00:00,PR,1000.00
"000352665","10DV00881",10009188,OVERLAND PARK P.D.,2010-07-20 00:00:00,2010-07-23 00:00:00,ORCD,0.00
"000075615","10DV00882",10009193,OLATHE P.D.,2010-07-20 00:00:00,2010-07-21 00:00:00,SUR,2000.00
"000577082","10CR01733",10009194,LEAWOOD P.D.,2010-07-20 00:00:00,2010-07-22 00:00:00,SUR,7500.00
"000605891","10CR01732",10009195,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-20 00:00:00,2010-07-20 00:00:00,PR,2000.00
"000586915","10CR01704",10009198,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-20 00:00:00,2010-11-10 00:00:00,,
"000605981","10DV00887",10009214,MISSION P.D.,2010-07-20 00:00:00,2010-07-21 00:00:00,PR,1500.00
"000264860","10CR01727",10009215,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-20 00:00:00,2010-09-07 00:00:00,,
"000535920","10CR01692",10009216,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-20 00:00:00,2010-07-20 00:00:00,SUR,5000.00
"000426578","10DV00855",10009218,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-20 00:00:00,2010-07-20 00:00:00,SUR,2500.00
"000606032","11CR00823",10009219,LEAWOOD P.D.,2010-07-20 00:00:00,2010-07-21 00:00:00,PR,2500.00
"000606033","10DV00888",10009220,OVERLAND PARK P.D.,2010-07-20 00:00:00,2010-07-21 00:00:00,PR,1000.00
"000379994","10CR01747",10009222,OLATHE P.D.,2010-07-20 00:00:00,2010-07-21 00:00:00,SUR,10000.00
"000335622","10CR01745",10009226,KANSAS HIGHWAY PATROL,2010-07-21 00:00:00,2010-07-21 00:00:00,CA,1000.00
"000446637","10CR01746",10009232,LENEXA P.D.,2010-07-21 00:00:00,2010-11-18 00:00:00,,
"000523882","10CR01748",10009233,OLATHE P.D.,2010-07-21 00:00:00,2010-07-21 00:00:00,ORCD,1500.00
"000592728","10DV00859",10009243,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-21 00:00:00,2010-08-10 00:00:00,SUR,5000.00
"000332208","10DV00399",10009249,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-21 00:00:00,2010-07-21 00:00:00,CA,2500.00
"000065050","10CR00681",10009250,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-21 00:00:00,2010-07-21 00:00:00,SUR,5000.00
"000602374","10CR01698",10009253,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-21 00:00:00,2010-07-22 00:00:00,SUR,2500.00
"000506915","10DV00863",10009254,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-21 00:00:00,2010-07-21 00:00:00,SUR,2500.00
"000487834","10CR01823",10009261,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-21 00:00:00,2010-08-22 00:00:00,SUR,20000.00
"000606157","10CR01755",10009264,OVERLAND PARK P.D.,2010-07-21 00:00:00,2010-10-04 00:00:00,SUR,1000.00
"000606158","10CR01756",10009266,OVERLAND PARK P.D.,2010-07-21 00:00:00,2010-08-04 00:00:00,SUR,5000.00
"000480859","10DV00896",10009275,OLATHE P.D.,2010-07-21 00:00:00,2010-07-22 00:00:00,ORCD,1000.00
"000605929","10CR01729",10009276,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-21 00:00:00,2010-07-21 00:00:00,CA,1500.00
"000605927","10CR01728",10009277,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-21 00:00:00,2010-07-22 00:00:00,SUR,3500.00
"000537141","09DV01320",10009279,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-21 00:00:00,2010-10-22 00:00:00,,
"000264921","10DV00898",10009287,KANSAS HIGHWAY PATROL,2010-07-22 00:00:00,2010-07-22 00:00:00,SUR,2500.00
"000386987","10CR01317",10009288,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-22 00:00:00,2010-07-28 00:00:00,SUR,3500.00
"000606163","10DV00895",10009289,OLATHE P.D.,2010-07-22 00:00:00,2010-07-29 00:00:00,CA,1500.00
"000606164","10DV00897",10009292,OLATHE P.D.,2010-07-22 00:00:00,2010-07-22 00:00:00,PR,1000.00
"000606166","10CR01757",10009294,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-22 00:00:00,2010-07-22 00:00:00,SUR,1500.00
"000118559","10DV00886",10009304,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-22 00:00:00,2010-07-23 00:00:00,PR,2500.00
"000511013","10DV00905",10009312,LENEXA P.D.,2010-07-22 00:00:00,2010-09-14 00:00:00,PR,0.00
"000383780","10CR01854",10009314,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-22 00:00:00,2010-12-21 00:00:00,,
"000462461","10CR01556",10009319,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-22 00:00:00,2010-07-24 00:00:00,SUR,10000.00
"000606246","10CR01770",10009321,PRAIRIE VILLAGE P.D.,2010-07-22 00:00:00,2010-07-26 00:00:00,ORCD,2500.00
"000457700","10DV00904",10009322,OVERLAND PARK P.D.,2010-07-22 00:00:00,2010-12-26 00:00:00,,
"000256798","10CR01133",10009324,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-22 00:00:00,2010-07-29 00:00:00,CA,5000.00
"000090478","10CR01768",10009326,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-22 00:00:00,2010-07-23 00:00:00,SUR,5000.00
"000140457","10CR01767",10009327,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-22 00:00:00,2010-07-23 00:00:00,SUR,5000.00
"000577713","09CR01097",10009329,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-22 00:00:00,2010-07-22 00:00:00,CA,1500.00
"000606247","10CR01769",10009334,OVERLAND PARK P.D.,2010-07-22 00:00:00,2010-07-31 00:00:00,SUR,7500.00
"000083818","10DV00903",10009340,OLATHE P.D.,2010-07-23 00:00:00,2010-07-23 00:00:00,PR,2500.00
"000496258","10CR01766",10009343,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-23 00:00:00,2011-02-07 00:00:00,,
"000606250","10CR01765",10009347,OLATHE P.D.,2010-07-23 00:00:00,2010-07-23 00:00:00,PR,2500.00
"000500719","10CR01750",10009349,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-23 00:00:00,2010-07-23 00:00:00,SUR,1500.00
"000583405","09DV00979",10009352,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-23 00:00:00,2010-07-23 00:00:00,SUR,1500.00
"000584259","09DV01058",10009353,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-23 00:00:00,2010-07-23 00:00:00,PR,1000.00
"000105076","10CR01775",10009357,OLATHE P.D.,2010-07-23 00:00:00,2010-07-25 00:00:00,SUR,25000.00
"000472482","10DV00909",10009375,OVERLAND PARK P.D.,2010-07-23 00:00:00,2010-08-18 00:00:00,PR,0.00
"000606331","10CR01779",10009388,OVERLAND PARK P.D.,2010-07-23 00:00:00,2010-07-25 00:00:00,SUR,2500.00
"000578939","09DV00489",10009389,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-23 00:00:00,2010-08-05 00:00:00,SUR,1500.00
"000602165","10CR01650",10009390,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-23 00:00:00,2010-07-26 00:00:00,SUR,5000.00
"000074751","10DV00910",10009395,OVERLAND PARK P.D.,2010-07-23 00:00:00,2010-07-24 00:00:00,SUR,3500.00
"000584703","10CR01776",10009398,OLATHE P.D.,2010-07-24 00:00:00,2010-07-24 00:00:00,PR,1500.00
"000311839","10DV00907",10009405,OLATHE P.D.,2010-07-24 00:00:00,2010-07-30 00:00:00,ORCD,1500.00
"000600256","10CR01977",10009407,OLATHE P.D.,2010-07-24 00:00:00,2011-01-24 00:00:00,,
"000606341","10CR01777",10009409,PRAIRIE VILLAGE P.D.,2010-07-24 00:00:00,2010-07-26 00:00:00,SUR,5000.00
"000606343","10CR01778",10009410,LENEXA P.D.,2010-07-24 00:00:00,2010-07-26 00:00:00,SUR,2500.00
"000580655","10DV00908",10009412,OVERLAND PARK P.D.,2010-07-24 00:00:00,2010-07-24 00:00:00,PR,1500.00
"000538209","10CR01763",10009422,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-24 00:00:00,2010-07-24 00:00:00,SUR,5000.00
"000598665","10DV00625",10009428,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-24 00:00:00,2010-07-24 00:00:00,SUR,5000.00
"000606352","10CR01787",10009431,OVERLAND PARK P.D.,2010-07-24 00:00:00,2010-07-26 00:00:00,SUR,1500.00
"000344070","10CR01786",10009434,OVERLAND PARK P.D.,2010-07-24 00:00:00,2011-03-17 00:00:00,,
"000606354","10DV00919",10009435,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-24 00:00:00,2010-07-26 00:00:00,PR,1000.00
"000537468","10DV00916",10009436,OLATHE P.D.,2010-07-24 00:00:00,2010-09-02 00:00:00,,
"000200360","10DV00922",10009437,SHAWNEE P.D.,2010-07-24 00:00:00,2010-07-27 00:00:00,SUR,2500.00
"000427490","10DV00914",10009441,SHAWNEE P.D.,2010-07-25 00:00:00,2010-07-26 00:00:00,ORCD,2500.00
"000524469","10CR01785",10009447,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-25 00:00:00,2010-07-26 00:00:00,SUR,5000.00
"000144309","10DV00917",10009453,OLATHE P.D.,2010-07-25 00:00:00,2010-07-26 00:00:00,PR,2500.00
"000520636","10DV00913",10009457,OLATHE P.D.,2010-07-25 00:00:00,2010-09-17 00:00:00,CA,2500.00
"000354161","10CR01819",10009460,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-25 00:00:00,2010-07-30 00:00:00,PR,2500.00
"000089910","10DV00920",10009461,MISSION P.D.,2010-07-25 00:00:00,2010-07-29 00:00:00,SUR,5000.00
"000502053","10DV00918",10009462,OLATHE P.D.,2010-07-25 00:00:00,2010-07-26 00:00:00,PR,2500.00
"000081529","10DV00890",10009463,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-25 00:00:00,2010-07-25 00:00:00,SUR,5000.00
"000148732","10CR01788",10009469,KANSAS HIGHWAY PATROL,2010-07-25 00:00:00,2010-07-26 00:00:00,SUR,5000.00
"000606374","10DV00923",10009471,GARDNER P.D.,2010-07-25 00:00:00,2010-07-26 00:00:00,PR,1500.00
"000295016","10DV00921",10009473,OLATHE P.D.,2010-07-26 00:00:00,2010-07-26 00:00:00,SUR,5000.00
"000606376","10CR03035",10009483,LEAWOOD P.D.,2010-07-26 00:00:00,2010-07-26 00:00:00,GPS,2500.00
"000266230","10CR01695",10009493,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-26 00:00:00,2010-07-26 00:00:00,SUR,3500.00
"000004240","10CR01784",10009499,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-26 00:00:00,2010-07-28 00:00:00,SUR,5000.00
"000600324","10CR01465",10009502,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-26 00:00:00,2010-07-26 00:00:00,SUR,2500.00
"000525563","10DV00927",10009510,SPRING HILL P.D.,2010-07-26 00:00:00,2010-07-27 00:00:00,ORCD,1500.00
"000606431","10CR01803",10009512,GARDNER P.D.,2010-07-26 00:00:00,2010-07-27 00:00:00,SUR,3500.00
"000344300","07CR00886",10009513,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-26 00:00:00,2010-07-28 00:00:00,SUR,5000.00
"000285788","10CR01019",10009514,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-26 00:00:00,2010-08-20 00:00:00,SUR,1000.00
"000174479","10DV00926",10009518,OLATHE P.D.,2010-07-27 00:00:00,2010-07-27 00:00:00,SUR,1000.00
"000604847","10DV00928",10009522,LEAWOOD P.D.,2010-07-27 00:00:00,2010-07-27 00:00:00,SUR,5000.00
"000606435","10CR01812",10009523,LEAWOOD P.D.,2010-07-27 00:00:00,2010-08-02 00:00:00,,
"000478639","10CR01808",10009527,MERRIAM P.D.,2010-07-27 00:00:00,2010-07-28 00:00:00,SUR,5000.00
"000424447","10CR01487",10009529,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-27 00:00:00,2010-08-07 00:00:00,PR,5000.00
"000074272","10CR01393",10009533,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-27 00:00:00,2010-07-27 00:00:00,SUR,5000.00
"000582608","10DV00901",10009535,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-27 00:00:00,2010-07-27 00:00:00,SUR,1500.00
"000606489","10CR01807",10009544,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-27 00:00:00,2010-07-29 00:00:00,SUR,3500.00
"000554919","10CR01851",10009554,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-27 00:00:00,2010-07-31 00:00:00,,
"000604583","10CR01794",10009555,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-27 00:00:00,2010-07-27 00:00:00,SUR,2500.00
"000495805","10CR01941",10009558,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-27 00:00:00,2011-01-19 00:00:00,,
"000382908","10DV00929",10009566,OVERLAND PARK P.D.,2010-07-28 00:00:00,2010-07-28 00:00:00,PR,1500.00
"000592141","10DV00930",10009568,OVERLAND PARK P.D.,2010-07-28 00:00:00,2010-07-28 00:00:00,ORCD,1000.00
"000510037","10CR01816",10009577,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-28 00:00:00,2010-08-01 00:00:00,SUR,3000.00
"000606534","10DV00934",10009580,LENEXA P.D.,2010-07-28 00:00:00,2010-07-29 00:00:00,ORCD,1000.00
"000193904","10DV00902",10009581,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-28 00:00:00,2010-07-28 00:00:00,SUR,2500.00
"000598668","10DV00465",10009587,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-28 00:00:00,2010-07-28 00:00:00,CA,1500.00
"000602440","10DV00891",10009590,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-28 00:00:00,2010-07-28 00:00:00,SUR,2500.00
"000165112","10CR01815",10009592,OLATHE P.D.,2010-07-28 00:00:00,2010-07-29 00:00:00,SUR,2500.00
"000308805","10CR01814",10009595,OVERLAND PARK P.D.,2010-07-28 00:00:00,2010-10-26 00:00:00,,
"000390286","10CR01772",10009599,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-28 00:00:00,2010-07-28 00:00:00,SUR,5000.00
"000498111","10CR01813",10009600,LENEXA P.D.,2010-07-28 00:00:00,2010-09-16 00:00:00,,
"000414570","10DV00868",10009612,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-28 00:00:00,2010-07-30 00:00:00,CA,2500.00
"000124029","10CR01705",10009625,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-28 00:00:00,2010-07-29 00:00:00,CA,1500.00
"000592992","10DV00866",10009626,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-28 00:00:00,2010-07-29 00:00:00,SUR,2500.00
"000606588","10CR01817",10009627,MERRIAM P.D.,2010-07-29 00:00:00,2010-07-29 00:00:00,SUR,2500.00
"000606589","10DV00933",10009629,OVERLAND PARK P.D.,2010-07-29 00:00:00,2010-07-29 00:00:00,PR,1000.00
"000578297","10DV00932",10009632,OLATHE P.D.,2010-07-29 00:00:00,2010-09-03 00:00:00,,
"000063639","10DV00931",10009636,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-29 00:00:00,2010-07-29 00:00:00,SUR,2500.00
"000149068","10DV00948",10009644,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-29 00:00:00,2010-08-05 00:00:00,PR,2500.00
"000488189","10CR01810",10009646,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-29 00:00:00,2010-07-29 00:00:00,SUR,10000.00
"000293960","10CR01703",10009647,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-29 00:00:00,2010-07-29 00:00:00,PR,1000.00
"000603990","10CR01798",10009648,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-29 00:00:00,2010-07-30 00:00:00,PR,7500.00
"000598858","10DV00944",10009654,OLATHE P.D.,2010-07-29 00:00:00,2011-01-25 00:00:00,,
"000606623","10CR01849",10009657,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-29 00:00:00,2010-07-30 00:00:00,SUR,1000.00
"000606624","10DV00945",10009661,OVERLAND PARK P.D.,2010-07-29 00:00:00,2010-07-30 00:00:00,PR,1500.00
"000415399","10CR01761",10009662,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-29 00:00:00,2010-07-29 00:00:00,SUR,5000.00
"000454549","10CR01809",10009663,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2010-07-29 00:00:00,2012-04-17 00:00:00,,
